channel,message_id,date,text,sender_id,views,image_path,doc_path,processed_text
@helloomarketethiopia,4552,2025-04-24T13:34:47+00:00,"ሁለት ሲገዙ 5% ቅናሽ 
ሙሉ በሙሉ የመኝታ ቤትዎን ውበት የሚጨምር አነሶላ ለማዘዝ 8420 ይደውሉ ወይም https://t.me/helloo_market_bot?start=175610010 ይጠቀሙ! 
መጠን: 2.40 * 1.75
ብዛት: ሁለት አንሶላ እና ሁለት የተራስ ልብስ
#Madeinethiopia #Bedding #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,3662,data/raw/media\@helloomarketethiopia_4552.jpg,,ሁለት ሲገዙ 5% ቅናሽ ሙሉ በሙሉ የመኝታ ቤትዎን ውበት የሚጨምር አነሶላ ለማዘዝ 8420 ይደውሉ ወይም https://t.me/helloo_market_bot?start=175610010 ይጠቀሙ መጠን: 2.40 * 1.75 ብዛት: ሁለት አንሶላ እና ሁለት የተራስ ልብስ #Madeinethiopia #Bedding #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4551,2025-04-22T13:51:19+00:00,"ቀላል እና ምቹ ለዝናብ ወቅት ተስማሚ የወንዶች ቆዳ ጫማ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=125610001 ይጠቀሙ! 
#Madeinethiopia #MensShoe #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,3546,data/raw/media\@helloomarketethiopia_4551.jpg,,ቀላል እና ምቹ ለዝናብ ወቅት ተስማሚ የወንዶች ቆዳ ጫማ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=125610001 ይጠቀሙ #Madeinethiopia #MensShoe #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4550,2025-04-18T12:29:16+00:00,"መልካም የስቀለት በዓል ይሁንልዎ ለማዘዝ 0974312223  ይደውሉ ወይም www.helloomarket.com ይጠቀሙ! 
#Madeinethiopia #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,4003,data/raw/media\@helloomarketethiopia_4550.jpg,,መልካም የስቀለት በዓል ይሁንልዎ ለማዘዝ 0974312223 ይደውሉ ወይም www.helloomarket.com ይጠቀሙ #Madeinethiopia #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4549,2025-04-17T10:44:51+00:00,"ለቤትዎ ደምቀት የሚጨምሩ ሻማዎች በተለያየ መጠን እና ቀለም ለማዘዝ 0974312223 ይደውሉ ወይም
https://t.me/helloo_market_bot?start=020010001
https://t.me/helloo_market_bot?start=020010002 
https://t.me/helloo_market_bot?start=020010003  ይጠቀሙ! 
#Madeinethiopia #HomeDecor #Candles #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,3797,data/raw/media\@helloomarketethiopia_4549.jpg,,ለቤትዎ ደምቀት የሚጨምሩ ሻማዎች በተለያየ መጠን እና ቀለም ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=020010001 https://t.me/helloo_market_bot?start=020010002 https://t.me/helloo_market_bot?start=020010003 ይጠቀሙ #Madeinethiopia #HomeDecor #Candles #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4548,2025-04-16T10:56:31+00:00,"የልጆች ወብ ባማረ ዲዛይን የተሰራ ቀሚስ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=176010001 ይጠቀሙ! 
መጠን: S: L እና M
#Madeinethiopia #Kids #KidsFashion #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,3639,data/raw/media\@helloomarketethiopia_4548.jpg,,የልጆች ወብ ባማረ ዲዛይን የተሰራ ቀሚስ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=176010001 ይጠቀሙ መጠን: S: L እና M #Madeinethiopia #Kids #KidsFashion #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4547,2025-04-15T12:12:11+00:00,"እንዲህ ድምቅ ባለ ባህላዊ የሴቶች አላባሽ  ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=102533 ይጠቀሙ! 
#Madeinethiopia #WomensFashion #WomensCloth #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,3663,data/raw/media\@helloomarketethiopia_4547.jpg,,እንዲህ ድምቅ ባለ ባህላዊ የሴቶች አላባሽ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=102533 ይጠቀሙ #Madeinethiopia #WomensFashion #WomensCloth #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4546,2025-04-13T13:30:30+00:00,"ለማዘዝ 8420 ይደውሉ: Call 8420 to order 
● የሚያምሩ የሴቶች ባህላዊ አላባሽ በተለያየ ንድፍ ይዘዙ! 
📌ለማዘዝ ከታች ያለውን ሊንክ ይጠቀሙ!
https://t.me/helloo_market_bot?start=016110027
 ●Order traditional beautiful women’s top with a different design!
📌to order use the link below!
https://t.me/helloo_market_bot?start=016110027
● የሃሎማርኬት አቅራቢ ሆነው ይመዝገቡ! ያለማስያዣያ በተመቻቸሎት የብድር አገልግሎት ተጠቃሚ ይሁኑ!  #TraditionalFashion",-1001403573865,3483,data/raw/media\@helloomarketethiopia_4546.jpg,,ለማዘዝ 8420 ይደውሉ: Call 8420 to order ● የሚያምሩ የሴቶች ባህላዊ አላባሽ በተለያየ ንድፍ ይዘዙ 📌ለማዘዝ ከታች ያለውን ሊንክ ይጠቀሙ https://t.me/helloo_market_bot?start=016110027 ●Order traditional beautiful women’s top with a different design 📌to order use the link below https://t.me/helloo_market_bot?start=016110027 ● የሃሎማርኬት አቅራቢ ሆነው ይመዝገቡ ያለማስያዣያ በተመቻቸሎት የብድር አገልግሎት ተጠቃሚ ይሁኑ #TraditionalFashion
@helloomarketethiopia,4545,2025-04-12T09:26:31+00:00,,-1001403573865,4026,data/raw/media\@helloomarketethiopia_4545.jpg,,
@helloomarketethiopia,4544,2025-04-12T09:26:31+00:00,,-1001403573865,4809,data/raw/media\@helloomarketethiopia_4544.jpg,,
@helloomarketethiopia,4543,2025-04-12T09:26:31+00:00,,-1001403573865,3643,data/raw/media\@helloomarketethiopia_4543.jpg,,
@helloomarketethiopia,4542,2025-04-12T09:26:31+00:00,,-1001403573865,3227,data/raw/media\@helloomarketethiopia_4542.jpg,,
@helloomarketethiopia,4541,2025-04-12T09:26:31+00:00,,-1001403573865,3115,data/raw/media\@helloomarketethiopia_4541.jpg,,
@helloomarketethiopia,4540,2025-04-12T09:26:31+00:00,"እንደገና እንተዋወቅ በይፋ ጀምሯል! 👋🏽
እስከ 11:30 ድረስ  ይምጡ እና ይቀላቀሉ፣ ይህ እድል እንዳያመልጥዎ!

#HellooMarket",-1001403573865,2552,data/raw/media\@helloomarketethiopia_4540.jpg,,እንደገና እንተዋወቅ በይፋ ጀምሯል 👋🏽 እስከ 11:30 ድረስ ይምጡ እና ይቀላቀሉ ይህ እድል እንዳያመልጥዎ #HellooMarket
@helloomarketethiopia,4539,2025-04-11T09:16:09+00:00,"ቀኑ ደረሰ! 🚨 ነገ በሃያት ሪጀንሲ ሆቴል ከጠዋቱ አራት ሰዓት ላይ! መግቢያ በነፃ

👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator

እንደገና እንተዋወቅ! ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት!
📅 ሚያዝያ 4/2017
📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel)
⏰ ከጠዋቱ 4 ሰአት ላይ!

#HellooMarket",-1001403573865,2980,data/raw/media\@helloomarketethiopia_4539.jpg,,ቀኑ ደረሰ 🚨 ነገ በሃያት ሪጀንሲ ሆቴል ከጠዋቱ አራት ሰዓት ላይ መግቢያ በነፃ 👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator እንደገና እንተዋወቅ ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት 📅 ሚያዝያ 4/2017 📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel) ⏰ ከጠዋቱ 4 ሰአት ላይ #HellooMarket
@helloomarketethiopia,4538,2025-04-10T08:58:08+00:00,"8420 ላይ በመደወል ወይም መልዕክት በመላክ 100% ከጥጥ የተሰራ ዘመናዊ ለሁለቱም ጾታ የሚሆን ሹራብ ይዘዙ!
ቀለም: ግራጫ በጥቁር  እና ክሬም
ከታች ያለውን የቴሌግራም ቦት እንደአማራጭ ማዘዣ ይጠቀሙ
https://t.me/helloo_market_bot?start=124110001
● የተለያዩ ዕቃዎች በአንዴ ሲሸምቱ ያለተጨማሪ ማድረሻ ዋጋ ካሉበት እናደርሳለን!
Call 8420 or SMS to order a 100% cotton, comfortable and stylish unisex hoodie! 
Color: Light gray with black and cream
Or click our telegram bot link below
https://t.me/helloo_market_bot?start=124110001
● Order multiple items with the same delivery price! #WomensFashion #MensFashion",-1001403573865,2755,data/raw/media\@helloomarketethiopia_4538.jpg,,"8420 ላይ በመደወል ወይም መልዕክት በመላክ 100% ከጥጥ የተሰራ ዘመናዊ ለሁለቱም ጾታ የሚሆን ሹራብ ይዘዙ ቀለም: ግራጫ በጥቁር እና ክሬም ከታች ያለውን የቴሌግራም ቦት እንደአማራጭ ማዘዣ ይጠቀሙ https://t.me/helloo_market_bot?start=124110001 ● የተለያዩ ዕቃዎች በአንዴ ሲሸምቱ ያለተጨማሪ ማድረሻ ዋጋ ካሉበት እናደርሳለን Call 8420 or SMS to order a 100% cotton, comfortable and stylish unisex hoodie Color: Light gray with black and cream Or click our telegram bot link below https://t.me/helloo_market_bot?start=124110001 ● Order multiple items with the same delivery price #WomensFashion #MensFashion"
@helloomarketethiopia,4537,2025-04-09T16:26:04+00:00,,-1001403573865,2654,data/raw/media\@helloomarketethiopia_4537.jpg,,
@helloomarketethiopia,4536,2025-04-09T16:26:04+00:00,"ይጠቀማሉ ብለው ለምታስቧቸው አሁኑኑ ላኩላቸው! 🎉 ሶስት ቀናት ብቻ ቀሩት!

👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator

እንደገና እንተዋወቅ! ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት!
📅 ሚያዝያ 4/2017
📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel)
⏰ ከጠዋቱ 4 ሰአት ላይ!

#HellooMarket",-1001403573865,2760,data/raw/media\@helloomarketethiopia_4536.jpg,,ይጠቀማሉ ብለው ለምታስቧቸው አሁኑኑ ላኩላቸው 🎉 ሶስት ቀናት ብቻ ቀሩት 👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator እንደገና እንተዋወቅ ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት 📅 ሚያዝያ 4/2017 📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel) ⏰ ከጠዋቱ 4 ሰአት ላይ #HellooMarket
@helloomarketethiopia,4535,2025-04-09T13:25:24+00:00,,-1001403573865,2499,data/raw/media\@helloomarketethiopia_4535.jpg,,
@helloomarketethiopia,4534,2025-04-09T13:25:24+00:00,,-1001403573865,2767,data/raw/media\@helloomarketethiopia_4534.jpg,,
@helloomarketethiopia,4533,2025-04-09T13:25:24+00:00,"አዎ፥ ብር ሳይያዝባችሁ በዱቤ ሽጡ! 😯 ይህን ልዩ መተግበሪያ አሰራር ቅዳሜ መተው ይመልከቱ። ያዘጋጅንላችሁን ስጦታ ታገናላችሁ! 🎁
👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator
እንደገና እንተዋወቅ! ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት!
📅 ሚያዝያ 4/2017
📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel)
⏰ ከጠዋቱ 4 ሰአት ላይ!
#HellooMarket",-1001403573865,2208,data/raw/media\@helloomarketethiopia_4533.jpg,,አዎ ብር ሳይያዝባችሁ በዱቤ ሽጡ 😯 ይህን ልዩ መተግበሪያ አሰራር ቅዳሜ መተው ይመልከቱ ያዘጋጅንላችሁን ስጦታ ታገናላችሁ 🎁 👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator እንደገና እንተዋወቅ ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት 📅 ሚያዝያ 4/2017 📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel) ⏰ ከጠዋቱ 4 ሰአት ላይ #HellooMarket
@helloomarketethiopia,4532,2025-04-09T11:09:29+00:00,ይጠቀማሉ ብለው ለምታስቧቸው አሁኑኑ ላኩላቸው! 🎉 ሶስት ቀናት ብቻ ቀሩት!,-1001403573865,2510,,,ይጠቀማሉ ብለው ለምታስቧቸው አሁኑኑ ላኩላቸው 🎉 ሶስት ቀናት ብቻ ቀሩት
@helloomarketethiopia,4531,2025-04-09T10:50:39+00:00,"ከጥጥ የተሰራ ምቹ ፤ ለስላሳ እና ተንቀሳቃሽ የልጆች አልጋ ከነትራሱ በተለያየ ቀለም እና ንድፍ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=098810001 ይጠቀሙ! 
#Madeinethiopia #Kids #pillow #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,2628,data/raw/media\@helloomarketethiopia_4531.jpg,,ከጥጥ የተሰራ ምቹ ለስላሳ እና ተንቀሳቃሽ የልጆች አልጋ ከነትራሱ በተለያየ ቀለም እና ንድፍ ለማዘዝ 0974312223 ይደውሉ ወይም https://t.me/helloo_market_bot?start=098810001 ይጠቀሙ #Madeinethiopia #Kids #pillow #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4530,2025-04-08T11:44:21+00:00,"በተለያየ የቀለም አማራጭ ተጨማሪ ውበት ከሚሰጥ ከለስላሳ እና ምቹ ጨርቅ የተሰራ ዘናጭ ታይት ለማዘዝ 0974312223 ይደውሉ ወይም http://t.me/helloo_market_bot?start=174810008 ይጠቀሙ!
#Madeinethiopia #WomensFashion  #WomensCloth #Ethiopian #Marketplace #BuyEthiopia",-1001403573865,2589,data/raw/media\@helloomarketethiopia_4530.jpg,,በተለያየ የቀለም አማራጭ ተጨማሪ ውበት ከሚሰጥ ከለስላሳ እና ምቹ ጨርቅ የተሰራ ዘናጭ ታይት ለማዘዝ 0974312223 ይደውሉ ወይም http://t.me/helloo_market_bot?start=174810008 ይጠቀሙ #Madeinethiopia #WomensFashion #WomensCloth #Ethiopian #Marketplace #BuyEthiopia
@helloomarketethiopia,4529,2025-04-08T10:28:26+00:00,"ለሻጮቻችን በሙሉ 🚨 እንዳያመልጣችሁ!

አዲስ የዱቤ መተግበሪያ እና ሌሎች የዲጂታል መፍትሄዎችን በአካል ስለሚያስተዋውቁን በቀጠሮው እንገናኝ። 👍🏽

በቀኑ በሄሎማርኬት ፕላትፎርም ላይ በአካል አምጥታችሁ የምታስመዘግቧቸውን ምርቶች ብቻ፤ ያለ አገልግሎት ክፍያ እንዲሸጥላችሁ ስላመቻቸን ከምርቶቻችሁ ጋር ተገኝታችሁ ተጠቃሚ ሁኑ!

#HellooMarket #YenegewBazaar",-1001403573865,2318,,data/raw/media\@helloomarketethiopia_4529.mp4,ለሻጮቻችን በሙሉ 🚨 እንዳያመልጣችሁ አዲስ የዱቤ መተግበሪያ እና ሌሎች የዲጂታል መፍትሄዎችን በአካል ስለሚያስተዋውቁን በቀጠሮው እንገናኝ 👍🏽 በቀኑ በሄሎማርኬት ፕላትፎርም ላይ በአካል አምጥታችሁ የምታስመዘግቧቸውን ምርቶች ብቻ ያለ አገልግሎት ክፍያ እንዲሸጥላችሁ ስላመቻቸን ከምርቶቻችሁ ጋር ተገኝታችሁ ተጠቃሚ ሁኑ #HellooMarket #YenegewBazaar
@helloomarketethiopia,4528,2025-04-08T09:13:33+00:00,,-1001403573865,2275,data/raw/media\@helloomarketethiopia_4528.jpg,,
@helloomarketethiopia,4527,2025-04-08T09:13:33+00:00,"አራት ቀናት ቀሩት!
ሚያዝያ 4, 2017 በሃያት ሪጀንሲ ከ4 ሰዓት ጀምሮ ሄሎ ማርኬት እንደገና እንተዋወቅ ይላችኋል! 🚨

👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator

እንደገና እንተዋወቅ! ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት!
📅 ሚያዝያ 4/2017
📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel)
⏰ ከጠዋቱ 4 ሰአት ላይ!

#HellooMarket",-1001403573865,2415,data/raw/media\@helloomarketethiopia_4527.jpg,,"አራት ቀናት ቀሩት ሚያዝያ 4, 2017 በሃያት ሪጀንሲ ከ4 ሰዓት ጀምሮ ሄሎ ማርኬት እንደገና እንተዋወቅ ይላችኋል 🚨 👉🏾 ነጻ ምዝገባ: https://www.eventbrite.com/e/1296080273989?aff=oddtdtcreator እንደገና እንተዋወቅ ንግድዎን ለማሳደግ ይህ እድል እንዳያመልጥዎት 📅 ሚያዝያ 4/2017 📌 በሃያት ሪጀንሲ ሆቴል (Hyatt Regency Hotel) ⏰ ከጠዋቱ 4 ሰአት ላይ #HellooMarket"
@helloomarketethiopia,4526,2025-04-07T13:16:05+00:00,,-1001403573865,2428,data/raw/media\@helloomarketethiopia_4526.jpg,,
@helloomarketethiopia,4525,2025-04-07T13:16:04+00:00,"የሃገር ውስጥ አምራች ከሆናችሁ ሊያመልጣችሁ የማይገባ ቀን!
ሚያዝያ 4, 2017 በሃያት ሪጀንሲ ከ4 ሰዓት ጀምሮ ሄሎ ማርኬት እንደገና እንተዋወቅ ይላችኋል! 🚨

አዲሱን የዱቤ መተግበሪያችንን ከሌሎች ዲጂታል መፍትሄዎች ጋር በአካል ልናስተዋውቃችሁ ቀጠሮ ይዘናል። 👍🏽

በቀኑ በሄሎማርኬት ፕላትፎርም ላይ በአካል አምጥታችሁ የምታስመዘግቧቸውን ምርቶች ብቻ፤ ያለ አገልግሎት ክፍያ እንዲሸጥላችሁ ስላመቻቸን ከምርቶቻችሁ ጋር ተገኝታችሁ ተጠቃሚ ሁኑ!

#HellooMarket",-1001403573865,2533,data/raw/media\@helloomarketethiopia_4525.jpg,,"የሃገር ውስጥ አምራች ከሆናችሁ ሊያመልጣችሁ የማይገባ ቀን ሚያዝያ 4, 2017 በሃያት ሪጀንሲ ከ4 ሰዓት ጀምሮ ሄሎ ማርኬት እንደገና እንተዋወቅ ይላችኋል 🚨 አዲሱን የዱቤ መተግበሪያችንን ከሌሎች ዲጂታል መፍትሄዎች ጋር በአካል ልናስተዋውቃችሁ ቀጠሮ ይዘናል 👍🏽 በቀኑ በሄሎማርኬት ፕላትፎርም ላይ በአካል አምጥታችሁ የምታስመዘግቧቸውን ምርቶች ብቻ ያለ አገልግሎት ክፍያ እንዲሸጥላችሁ ስላመቻቸን ከምርቶቻችሁ ጋር ተገኝታችሁ ተጠቃሚ ሁኑ #HellooMarket"
